9	1412187	2500186
9	4091453	5433356
9	7450806	8025956
9	8280268	9505280
9	11499863	13046970
9	15282338	15771545
9	40529098	41076542
9	83330688	84863210
9	105934496	107193650
9	113984849	115000215
9	117416894	118145736
10	315015	1735019
10	12252274	12616147
10	44844200	45548775
10	56142505	57024107
10	60109462	60645393
10	61241070	62218527
10	87626155	87745552
10	92888433	93162021
10	104997112	105714352
11	38599407	40409119
11	43281645	43634133
11	43978728	44465571
11	45988200	46676877
11	48107115	48443172
11	56563362	57377589
11	57613220	58341107
11	60329349	61132691
11	67491832	68100460
11	81429278	82283199
11	85454330	85617840
11	89782712	90274745
12	50936	1222894
12	1864734	2282247
12	3167757	4752874
12	4752877	5841529
12	10598474	11262479
12	19540660	20295905
12	20296065	22295931
12	31101190	31511694
12	35026644	36492370
12	49212029	50000805
13	13175497	13714176
13	33481550	34301819
13	34301886	34758800
13	89490629	89931887
13	89983060	90644819
13	91367415	91811916
14	480106	1203971
14	1451545	2718792
14	5604961	6530271
14	6654855	6850290
14	15515255	16035182
14	16035250	16617356
14	21505794	22060791
14	22409015	22669148
14	22977385	23334817
14	40633914	41055315
14	46800767	47703619
14	47955121	49324394
14	94271364	97912092
14	98882912	99268076
14	101492036	102762177
15	55148	699775
15	4983105	6507056
15	18082415	18426170
15	19213282	19749842
15	21166651	23800432
15	26927880	27685041
15	27685296	28377512
15	29208483	32598575
15	34621890	39545249
15	39751260	40337438
15	49871175	51289340
15	65473107	65775763
15	71077606	71478089
15	107161884	108616420
16	49950	1602923
16	12171109	13094260
16	15273073	15837478
16	19959702	20271634
16	21755535	22557673
16	29817113	32530042
16	37771256	39905195
16	56129640	56997251
16	64930112	65316276
16	66324204	66735693
16	68645712	68962106
16	75003578	75444526
16	75444531	75622676
17	65659	1799288
17	2928381	4901833
17	11794249	12432019
17	12605101	12931609
17	14374096	14949341
17	14949348	15963509
17	31816403	32770638
17	39940441	40495389
17	41590265	42398455
17	42829450	43794333
17	44198978	45446260
17	45446261	46395682
17	48177894	49392148
17	54583735	55221820
17	57702990	58500366
17	62872641	64014360
17	69716388	70151804
17	71892459	72472708
17	86855748	87198613
17	89394291	90585104
18	447384	1214178
18	29898202	30397814
18	30744094	31349159
18	38447465	39131941
18	42072947	42881614
18	46173414	46636372
19	149497	1241375
19	14838254	15615129
19	26298648	29826880
19	36200117	37033405
19	37033440	37814045
20	138195	243744
20	243764	378451
20	379153	654660
20	1647618	1881701
20	2578969	2980607
20	2980619	3238690
20	4719481	4784615
20	4784616	4894099
20	4917629	4990441
20	5357039	5398573
20	5420406	5671544
20	27511021	28320769
20	40842693	41508224
